"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"486",1,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.6,1017.6,11,4.5,25.4,42,0
"491",1,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0
"496",1,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0
"501",1,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0
"506",1,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0
"511",1,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0
"516",1,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0
"521",1,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0
"526",1,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0
"531",1,"[2016-09-20 13:00:00,2016-09-20 13:20:00)",0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0
"536",1,"[2016-09-20 13:20:00,2016-09-20 13:40:00)",0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0
"541",1,"[2016-09-20 13:40:00,2016-09-20 14:00:00)",0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0
"546",1,"[2016-09-20 14:00:00,2016-09-20 14:20:00)",0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0
"551",1,"[2016-09-20 14:20:00,2016-09-20 14:40:00)",0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0
"556",1,"[2016-09-20 14:40:00,2016-09-20 15:00:00)",0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0
"561",1,"[2016-09-20 15:00:00,2016-09-20 15:20:00)",0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0
"566",1,"[2016-09-20 15:20:00,2016-09-20 15:40:00)",0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0
"571",1,"[2016-09-20 15:40:00,2016-09-20 16:00:00)",0,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0
"576",1,"[2016-09-20 16:00:00,2016-09-20 16:20:00)",0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0
"581",1,"[2016-09-20 16:20:00,2016-09-20 16:40:00)",0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0
"586",1,"[2016-09-20 16:40:00,2016-09-20 17:00:00)",0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0
"591",1,"[2016-09-20 17:00:00,2016-09-20 17:20:00)",0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0
"596",1,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0
"601",1,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0
"606",1,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0
"611",1,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0
"616",1,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0
"621",1,"[2016-09-20 19:00:00,2016-09-20 19:20:00)",0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0
"626",1,"[2016-09-20 19:20:00,2016-09-20 19:40:00)",0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0
"631",1,"[2016-09-20 19:40:00,2016-09-20 20:00:00)",0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0
"636",1,"[2016-09-20 20:00:00,2016-09-20 20:20:00)",0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0
"641",1,"[2016-09-20 20:20:00,2016-09-20 20:40:00)",0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0
"646",1,"[2016-09-20 20:40:00,2016-09-20 21:00:00)",0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0
"651",1,"[2016-09-20 21:00:00,2016-09-20 21:20:00)",0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0
"656",1,"[2016-09-20 21:20:00,2016-09-20 21:40:00)",0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0
"661",1,"[2016-09-20 21:40:00,2016-09-20 22:00:00)",0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0
"666",1,"[2016-09-20 22:00:00,2016-09-20 22:20:00)",0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0
"671",1,"[2016-09-20 22:20:00,2016-09-20 22:40:00)",0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0
"676",1,"[2016-09-20 22:40:00,2016-09-20 23:00:00)",0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0
"680",1,"[2016-09-20 23:00:00,2016-09-20 23:20:00)",0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1013.2,1018.2,341,3.5,21.1,68,0
"685",1,"[2016-09-20 23:20:00,2016-09-20 23:40:00)",0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1013.2,1018.2,341,3.5,21.1,68,0
"690",1,"[2016-09-20 23:40:00,2016-09-21 00:00:00)",0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1013.2,1018.2,341,3.5,21.1,68,0
"695",1,"[2016-09-21 00:00:00,2016-09-21 00:20:00)",0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.5,219,0.7,21.7,69,0
"700",1,"[2016-09-21 00:20:00,2016-09-21 00:40:00)",0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.5,219,0.7,21.7,69,0
"705",1,"[2016-09-21 00:40:00,2016-09-21 01:00:00)",0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.5,219,0.7,21.7,69,0
"710",1,"[2016-09-21 01:00:00,2016-09-21 01:20:00)",0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.5,219,0.7,21.7,69,0
"714",1,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.5,219,0.7,21.7,69,0
"719",1,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.5,219,0.7,21.7,69,0
"724",1,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0
"728",1,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0
"732",1,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0
"736",1,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0
"740",1,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0
"744",1,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0
"748",1,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0
"752",1,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0
"756",1,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0
"760",1,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0
"765",1,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0
"770",1,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0
"775",1,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0
"780",1,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0
"785",1,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0
"790",1,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0
"795",1,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",0,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0
"800",1,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0
"805",1,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",0,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0
"810",1,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",0,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0
"815",1,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0
"820",1,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0
"825",1,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0
"830",1,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0
"835",1,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0
"840",1,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0
"845",1,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0
"850",1,"[2016-09-21 11:00:00,2016-09-21 11:20:00)",0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"855",1,"[2016-09-21 11:20:00,2016-09-21 11:40:00)",0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"860",1,"[2016-09-21 11:40:00,2016-09-21 12:00:00)",0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"865",1,"[2016-09-21 12:00:00,2016-09-21 12:20:00)",0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"870",1,"[2016-09-21 12:20:00,2016-09-21 12:40:00)",0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"875",1,"[2016-09-21 12:40:00,2016-09-21 13:00:00)",0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"880",1,"[2016-09-21 13:00:00,2016-09-21 13:20:00)",0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"885",1,"[2016-09-21 13:20:00,2016-09-21 13:40:00)",0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"890",1,"[2016-09-21 13:40:00,2016-09-21 14:00:00)",0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5
"895",1,"[2016-09-21 14:00:00,2016-09-21 14:20:00)",0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,310,1,20.8,93,0
"900",1,"[2016-09-21 14:20:00,2016-09-21 14:40:00)",0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,310,1,20.8,93,0
"905",1,"[2016-09-21 14:40:00,2016-09-21 15:00:00)",0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,310,1,20.8,93,0
"910",1,"[2016-09-21 15:00:00,2016-09-21 15:20:00)",0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,310,1,20.8,93,0
"915",1,"[2016-09-21 15:20:00,2016-09-21 15:40:00)",0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,310,1,20.8,93,0
"920",1,"[2016-09-21 15:40:00,2016-09-21 16:00:00)",0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,310,1,20.8,93,0
"925",1,"[2016-09-21 16:00:00,2016-09-21 16:20:00)",0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,310,1,20.8,93,0
"930",1,"[2016-09-21 16:20:00,2016-09-21 16:40:00)",0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,310,1,20.8,93,0
"935",1,"[2016-09-21 16:40:00,2016-09-21 17:00:00)",0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,310,1,20.8,93,0
"940",1,"[2016-09-21 17:00:00,2016-09-21 17:20:00)",0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,341,1.7,20.2,94,0
"945",1,"[2016-09-21 17:20:00,2016-09-21 17:40:00)",0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,341,1.7,20.2,94,0
"950",1,"[2016-09-21 17:40:00,2016-09-21 18:00:00)",0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,341,1.7,20.2,94,0
"955",1,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1013.1,1018.1,341,1.7,20.2,94,0
"960",1,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1013.1,1018.1,341,1.7,20.2,94,0
"965",1,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1013.1,1018.1,341,1.7,20.2,94,0
"970",1,"[2016-09-21 19:00:00,2016-09-21 19:20:00)",0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1013.1,1018.1,341,1.7,20.2,94,0
"975",1,"[2016-09-21 19:20:00,2016-09-21 19:40:00)",0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1013.1,1018.1,341,1.7,20.2,94,0
"980",1,"[2016-09-21 19:40:00,2016-09-21 20:00:00)",0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1013.1,1018.1,341,1.7,20.2,94,0
"985",1,"[2016-09-21 20:00:00,2016-09-21 20:20:00)",0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1012.9,1017.9,320,1.6,19.5,96,0
"990",1,"[2016-09-21 20:20:00,2016-09-21 20:40:00)",0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1012.9,1017.9,320,1.6,19.5,96,0
