,time_window,volume,hour__6,hour__7,hour__8,hour__9,hour__15,hour__16,hour__17,hour__18
6959,"[2016-09-30 07:40:00,2016-09-30 08:00:00)",134,0,1,0,0,0,0,0,0
6960,"[2016-09-30 08:00:00,2016-09-30 08:20:00)",148,0,0,1,0,0,0,0,0
6961,"[2016-09-30 08:20:00,2016-09-30 08:40:00)",177,0,0,1,0,0,0,0,0
6962,"[2016-09-30 08:40:00,2016-09-30 09:00:00)",119,0,0,1,0,0,0,0,0
6963,"[2016-09-30 09:00:00,2016-09-30 09:20:00)",179,0,0,0,1,0,0,0,0
6964,"[2016-09-30 09:20:00,2016-09-30 09:40:00)",144,0,0,0,1,0,0,0,0
6965,"[2016-09-30 09:40:00,2016-09-30 10:00:00)",105,0,0,0,1,0,0,0,0
7026,"[2016-10-01 06:00:00,2016-10-01 06:20:00)",55,1,0,0,0,0,0,0,0
7027,"[2016-10-01 06:20:00,2016-10-01 06:40:00)",96,1,0,0,0,0,0,0,0
7028,"[2016-10-01 06:40:00,2016-10-01 07:00:00)",83,1,0,0,0,0,0,0,0
7029,"[2016-10-01 07:00:00,2016-10-01 07:20:00)",94,0,1,0,0,0,0,0,0
7030,"[2016-10-01 07:20:00,2016-10-01 07:40:00)",102,0,1,0,0,0,0,0,0
7031,"[2016-10-01 07:40:00,2016-10-01 08:00:00)",134,0,1,0,0,0,0,0,0
7032,"[2016-10-01 08:00:00,2016-10-01 08:20:00)",107,0,0,1,0,0,0,0,0
7033,"[2016-10-01 08:20:00,2016-10-01 08:40:00)",136,0,0,1,0,0,0,0,0
7034,"[2016-10-01 08:40:00,2016-10-01 09:00:00)",145,0,0,1,0,0,0,0,0
7035,"[2016-10-01 09:00:00,2016-10-01 09:20:00)",165,0,0,0,1,0,0,0,0
7036,"[2016-10-01 09:20:00,2016-10-01 09:40:00)",171,0,0,0,1,0,0,0,0
7037,"[2016-10-01 09:40:00,2016-10-01 10:00:00)",122,0,0,0,1,0,0,0,0
7097,"[2016-10-02 06:00:00,2016-10-02 06:20:00)",36,1,0,0,0,0,0,0,0
7098,"[2016-10-02 06:20:00,2016-10-02 06:40:00)",47,1,0,0,0,0,0,0,0
7099,"[2016-10-02 06:40:00,2016-10-02 07:00:00)",61,1,0,0,0,0,0,0,0
7100,"[2016-10-02 07:00:00,2016-10-02 07:20:00)",74,0,1,0,0,0,0,0,0
7101,"[2016-10-02 07:20:00,2016-10-02 07:40:00)",94,0,1,0,0,0,0,0,0
7102,"[2016-10-02 07:40:00,2016-10-02 08:00:00)",95,0,1,0,0,0,0,0,0
7103,"[2016-10-02 08:00:00,2016-10-02 08:20:00)",133,0,0,1,0,0,0,0,0
7104,"[2016-10-02 08:20:00,2016-10-02 08:40:00)",141,0,0,1,0,0,0,0,0
7105,"[2016-10-02 08:40:00,2016-10-02 09:00:00)",146,0,0,1,0,0,0,0,0
7106,"[2016-10-02 09:00:00,2016-10-02 09:20:00)",175,0,0,0,1,0,0,0,0
7107,"[2016-10-02 09:20:00,2016-10-02 09:40:00)",161,0,0,0,1,0,0,0,0
7108,"[2016-10-02 09:40:00,2016-10-02 10:00:00)",147,0,0,0,1,0,0,0,0
7529,"[2016-10-08 06:00:00,2016-10-08 06:20:00)",27,1,0,0,0,0,0,0,0
7530,"[2016-10-08 06:20:00,2016-10-08 06:40:00)",56,1,0,0,0,0,0,0,0
7531,"[2016-10-08 06:40:00,2016-10-08 07:00:00)",69,1,0,0,0,0,0,0,0
7532,"[2016-10-08 07:00:00,2016-10-08 07:20:00)",120,0,1,0,0,0,0,0,0
7533,"[2016-10-08 07:20:00,2016-10-08 07:40:00)",124,0,1,0,0,0,0,0,0
7534,"[2016-10-08 07:40:00,2016-10-08 08:00:00)",149,0,1,0,0,0,0,0,0
7535,"[2016-10-08 08:00:00,2016-10-08 08:20:00)",137,0,0,1,0,0,0,0,0
7536,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",152,0,0,1,0,0,0,0,0
7537,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",145,0,0,1,0,0,0,0,0
7538,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",148,0,0,0,1,0,0,0,0
7539,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",137,0,0,0,1,0,0,0,0
7540,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",120,0,0,0,1,0,0,0,0
7600,"[2016-10-09 06:00:00,2016-10-09 06:20:00)",21,1,0,0,0,0,0,0,0
7601,"[2016-10-09 06:20:00,2016-10-09 06:40:00)",46,1,0,0,0,0,0,0,0
7602,"[2016-10-09 06:40:00,2016-10-09 07:00:00)",75,1,0,0,0,0,0,0,0
7603,"[2016-10-09 07:00:00,2016-10-09 07:20:00)",107,0,1,0,0,0,0,0,0
7604,"[2016-10-09 07:20:00,2016-10-09 07:40:00)",109,0,1,0,0,0,0,0,0
7605,"[2016-10-09 07:40:00,2016-10-09 08:00:00)",110,0,1,0,0,0,0,0,0
7606,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",136,0,0,1,0,0,0,0,0
7607,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",156,0,0,1,0,0,0,0,0
7608,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",145,0,0,1,0,0,0,0,0
7609,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",128,0,0,0,1,0,0,0,0
7610,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",122,0,0,0,1,0,0,0,0
7611,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",97,0,0,0,1,0,0,0,0
7672,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",25,1,0,0,0,0,0,0,0
7673,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",60,1,0,0,0,0,0,0,0
7674,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",68,1,0,0,0,0,0,0,0
7675,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",123,0,1,0,0,0,0,0,0
7676,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",136,0,1,0,0,0,0,0,0
7677,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",151,0,1,0,0,0,0,0,0
7678,"[2016-10-10 08:00:00,2016-10-10 08:20:00)",153,0,0,1,0,0,0,0,0
7679,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",150,0,0,1,0,0,0,0,0
7680,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",135,0,0,1,0,0,0,0,0
7681,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",141,0,0,0,1,0,0,0,0
7682,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",153,0,0,0,1,0,0,0,0
7683,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",114,0,0,0,1,0,0,0,0
7744,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",28,1,0,0,0,0,0,0,0
7745,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",44,1,0,0,0,0,0,0,0
7746,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",92,1,0,0,0,0,0,0,0
7747,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",101,0,1,0,0,0,0,0,0
7748,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",126,0,1,0,0,0,0,0,0
7749,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",147,0,1,0,0,0,0,0,0
7750,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",168,0,0,1,0,0,0,0,0
7751,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",136,0,0,1,0,0,0,0,0
7752,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",172,0,0,1,0,0,0,0,0
7753,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",141,0,0,0,1,0,0,0,0
7754,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",122,0,0,0,1,0,0,0,0
7755,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",122,0,0,0,1,0,0,0,0
7816,"[2016-10-12 06:00:00,2016-10-12 06:20:00)",33,1,0,0,0,0,0,0,0
7817,"[2016-10-12 06:20:00,2016-10-12 06:40:00)",50,1,0,0,0,0,0,0,0
7818,"[2016-10-12 06:40:00,2016-10-12 07:00:00)",81,1,0,0,0,0,0,0,0
7819,"[2016-10-12 07:00:00,2016-10-12 07:20:00)",101,0,1,0,0,0,0,0,0
7820,"[2016-10-12 07:20:00,2016-10-12 07:40:00)",115,0,1,0,0,0,0,0,0
7821,"[2016-10-12 07:40:00,2016-10-12 08:00:00)",153,0,1,0,0,0,0,0,0
7822,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",151,0,0,1,0,0,0,0,0
7823,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",146,0,0,1,0,0,0,0,0
7824,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",160,0,0,1,0,0,0,0,0
7825,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",146,0,0,0,1,0,0,0,0
7826,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",107,0,0,0,1,0,0,0,0
7827,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",112,0,0,0,1,0,0,0,0
7888,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",31,1,0,0,0,0,0,0,0
7889,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",38,1,0,0,0,0,0,0,0
7890,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",72,1,0,0,0,0,0,0,0
7891,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",110,0,1,0,0,0,0,0,0
7892,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",134,0,1,0,0,0,0,0,0
7893,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",145,0,1,0,0,0,0,0,0
7894,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",162,0,0,1,0,0,0,0,0
7895,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",157,0,0,1,0,0,0,0,0
7896,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",148,0,0,1,0,0,0,0,0
7897,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",148,0,0,0,1,0,0,0,0
7898,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",140,0,0,0,1,0,0,0,0
7899,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",131,0,0,0,1,0,0,0,0
7960,"[2016-10-14 06:00:00,2016-10-14 06:20:00)",19,1,0,0,0,0,0,0,0
7961,"[2016-10-14 06:20:00,2016-10-14 06:40:00)",38,1,0,0,0,0,0,0,0
7962,"[2016-10-14 06:40:00,2016-10-14 07:00:00)",78,1,0,0,0,0,0,0,0
7963,"[2016-10-14 07:00:00,2016-10-14 07:20:00)",93,0,1,0,0,0,0,0,0
7964,"[2016-10-14 07:20:00,2016-10-14 07:40:00)",126,0,1,0,0,0,0,0,0
7965,"[2016-10-14 07:40:00,2016-10-14 08:00:00)",152,0,1,0,0,0,0,0,0
7966,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",158,0,0,1,0,0,0,0,0
7967,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",180,0,0,1,0,0,0,0,0
7968,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",146,0,0,1,0,0,0,0,0
7969,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",161,0,0,0,1,0,0,0,0
7970,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",140,0,0,0,1,0,0,0,0
7971,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",129,0,0,0,1,0,0,0,0
8032,"[2016-10-15 06:00:00,2016-10-15 06:20:00)",19,1,0,0,0,0,0,0,0
8033,"[2016-10-15 06:20:00,2016-10-15 06:40:00)",42,1,0,0,0,0,0,0,0
8034,"[2016-10-15 06:40:00,2016-10-15 07:00:00)",80,1,0,0,0,0,0,0,0
8035,"[2016-10-15 07:00:00,2016-10-15 07:20:00)",103,0,1,0,0,0,0,0,0
8036,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",107,0,1,0,0,0,0,0,0
8037,"[2016-10-15 07:40:00,2016-10-15 08:00:00)",92,0,1,0,0,0,0,0,0
8038,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",105,0,0,1,0,0,0,0,0
8039,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",97,0,0,1,0,0,0,0,0
8040,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",128,0,0,1,0,0,0,0,0
8041,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",127,0,0,0,1,0,0,0,0
8042,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",115,0,0,0,1,0,0,0,0
8043,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",121,0,0,0,1,0,0,0,0
8104,"[2016-10-16 06:00:00,2016-10-16 06:20:00)",28,1,0,0,0,0,0,0,0
8105,"[2016-10-16 06:20:00,2016-10-16 06:40:00)",39,1,0,0,0,0,0,0,0
8106,"[2016-10-16 06:40:00,2016-10-16 07:00:00)",62,1,0,0,0,0,0,0,0
8107,"[2016-10-16 07:00:00,2016-10-16 07:20:00)",65,0,1,0,0,0,0,0,0
8108,"[2016-10-16 07:20:00,2016-10-16 07:40:00)",78,0,1,0,0,0,0,0,0
8109,"[2016-10-16 07:40:00,2016-10-16 08:00:00)",74,0,1,0,0,0,0,0,0
8110,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",85,0,0,1,0,0,0,0,0
8111,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",114,0,0,1,0,0,0,0,0
8112,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",102,0,0,1,0,0,0,0,0
8113,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",105,0,0,0,1,0,0,0,0
8114,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",94,0,0,0,1,0,0,0,0
8115,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",72,0,0,0,1,0,0,0,0
8176,"[2016-10-17 06:00:00,2016-10-17 06:20:00)",40,1,0,0,0,0,0,0,0
8177,"[2016-10-17 06:20:00,2016-10-17 06:40:00)",59,1,0,0,0,0,0,0,0
8178,"[2016-10-17 06:40:00,2016-10-17 07:00:00)",95,1,0,0,0,0,0,0,0
8179,"[2016-10-17 07:00:00,2016-10-17 07:20:00)",145,0,1,0,0,0,0,0,0
8180,"[2016-10-17 07:20:00,2016-10-17 07:40:00)",162,0,1,0,0,0,0,0,0
8181,"[2016-10-17 07:40:00,2016-10-17 08:00:00)",165,0,1,0,0,0,0,0,0
8182,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",175,0,0,1,0,0,0,0,0
8183,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",182,0,0,1,0,0,0,0,0
8184,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",180,0,0,1,0,0,0,0,0
8185,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",138,0,0,0,1,0,0,0,0
8186,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",150,0,0,0,1,0,0,0,0
8187,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",117,0,0,0,1,0,0,0,0
8230,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",30,1,0,0,0,0,0,0,0
8231,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",42,1,0,0,0,0,0,0,0
8232,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",85,1,0,0,0,0,0,0,0
8233,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",114,0,1,0,0,0,0,0,0
8234,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",131,0,1,0,0,0,0,0,0
8235,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",164,0,1,0,0,0,0,0,0
8242,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",24,1,0,0,0,0,0,0,0
8243,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",57,1,0,0,0,0,0,0,0
8244,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",75,1,0,0,0,0,0,0,0
8245,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",119,0,1,0,0,0,0,0,0
8246,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",137,0,1,0,0,0,0,0,0
8247,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",152,0,1,0,0,0,0,0,0
8254,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",37,1,0,0,0,0,0,0,0
8255,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",44,1,0,0,0,0,0,0,0
8256,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",73,1,0,0,0,0,0,0,0
8257,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",114,0,1,0,0,0,0,0,0
8258,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",123,0,1,0,0,0,0,0,0
8259,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",120,0,1,0,0,0,0,0,0
8266,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",22,1,0,0,0,0,0,0,0
8267,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",49,1,0,0,0,0,0,0,0
8268,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",66,1,0,0,0,0,0,0,0
8269,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",116,0,1,0,0,0,0,0,0
8270,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",135,0,1,0,0,0,0,0,0
8271,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",155,0,1,0,0,0,0,0,0
8278,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",27,1,0,0,0,0,0,0,0
8279,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",37,1,0,0,0,0,0,0,0
8280,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",51,1,0,0,0,0,0,0,0
8281,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",76,0,1,0,0,0,0,0,0
8282,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",89,0,1,0,0,0,0,0,0
8283,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",77,0,1,0,0,0,0,0,0
8290,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",18,1,0,0,0,0,0,0,0
8291,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",29,1,0,0,0,0,0,0,0
8292,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",43,1,0,0,0,0,0,0,0
8293,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",51,0,1,0,0,0,0,0,0
8294,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",71,0,1,0,0,0,0,0,0
8295,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",66,0,1,0,0,0,0,0,0
8302,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",41,1,0,0,0,0,0,0,0
8303,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",53,1,0,0,0,0,0,0,0
8304,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",105,1,0,0,0,0,0,0,0
8305,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",150,0,1,0,0,0,0,0,0
8306,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",148,0,1,0,0,0,0,0,0
8307,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",171,0,1,0,0,0,0,0,0
8331,"[2016-09-19 06:00:00,2016-09-19 06:20:00)",30,1,0,0,0,0,0,0,0
8332,"[2016-09-19 06:20:00,2016-09-19 06:40:00)",38,1,0,0,0,0,0,0,0
8333,"[2016-09-19 06:40:00,2016-09-19 07:00:00)",65,1,0,0,0,0,0,0,0
8334,"[2016-09-19 07:00:00,2016-09-19 07:20:00)",67,0,1,0,0,0,0,0,0
8335,"[2016-09-19 07:20:00,2016-09-19 07:40:00)",71,0,1,0,0,0,0,0,0
8336,"[2016-09-19 07:40:00,2016-09-19 08:00:00)",103,0,1,0,0,0,0,0,0
8337,"[2016-09-19 08:00:00,2016-09-19 08:20:00)",118,0,0,1,0,0,0,0,0
8338,"[2016-09-19 08:20:00,2016-09-19 08:40:00)",168,0,0,1,0,0,0,0,0
8339,"[2016-09-19 08:40:00,2016-09-19 09:00:00)",161,0,0,1,0,0,0,0,0
8340,"[2016-09-19 09:00:00,2016-09-19 09:20:00)",145,0,0,0,1,0,0,0,0
8341,"[2016-09-19 09:20:00,2016-09-19 09:40:00)",125,0,0,0,1,0,0,0,0
8342,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",116,0,0,0,1,0,0,0,0
8403,"[2016-09-20 06:00:00,2016-09-20 06:20:00)",24,1,0,0,0,0,0,0,0
8404,"[2016-09-20 06:20:00,2016-09-20 06:40:00)",43,1,0,0,0,0,0,0,0
8405,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",66,1,0,0,0,0,0,0,0
8406,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",83,0,1,0,0,0,0,0,0
8407,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",97,0,1,0,0,0,0,0,0
8408,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",122,0,1,0,0,0,0,0,0
8409,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",154,0,0,1,0,0,0,0,0
8410,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",209,0,0,1,0,0,0,0,0
8411,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",210,0,0,1,0,0,0,0,0
8412,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",191,0,0,0,1,0,0,0,0
8413,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",222,0,0,0,1,0,0,0,0
8414,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",174,0,0,0,1,0,0,0,0
8475,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",20,1,0,0,0,0,0,0,0
8476,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",42,1,0,0,0,0,0,0,0
8477,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",37,1,0,0,0,0,0,0,0
8478,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",66,0,1,0,0,0,0,0,0
8479,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",92,0,1,0,0,0,0,0,0
8480,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",89,0,1,0,0,0,0,0,0
8481,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",126,0,0,1,0,0,0,0,0
8482,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",122,0,0,1,0,0,0,0,0
8483,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",149,0,0,1,0,0,0,0,0
8484,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",131,0,0,0,1,0,0,0,0
8485,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",83,0,0,0,1,0,0,0,0
8486,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",78,0,0,0,1,0,0,0,0
8547,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",33,1,0,0,0,0,0,0,0
8548,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",37,1,0,0,0,0,0,0,0
8549,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",50,1,0,0,0,0,0,0,0
8550,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",63,0,1,0,0,0,0,0,0
8551,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",88,0,1,0,0,0,0,0,0
8552,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",93,0,1,0,0,0,0,0,0
8553,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",121,0,0,1,0,0,0,0,0
8554,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",127,0,0,1,0,0,0,0,0
8555,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",136,0,0,1,0,0,0,0,0
8556,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",116,0,0,0,1,0,0,0,0
8557,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",110,0,0,0,1,0,0,0,0
8558,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",96,0,0,0,1,0,0,0,0
8619,"[2016-09-23 06:00:00,2016-09-23 06:20:00)",28,1,0,0,0,0,0,0,0
8620,"[2016-09-23 06:20:00,2016-09-23 06:40:00)",41,1,0,0,0,0,0,0,0
8621,"[2016-09-23 06:40:00,2016-09-23 07:00:00)",53,1,0,0,0,0,0,0,0
8622,"[2016-09-23 07:00:00,2016-09-23 07:20:00)",66,0,1,0,0,0,0,0,0
8623,"[2016-09-23 07:20:00,2016-09-23 07:40:00)",81,0,1,0,0,0,0,0,0
8624,"[2016-09-23 07:40:00,2016-09-23 08:00:00)",105,0,1,0,0,0,0,0,0
8625,"[2016-09-23 08:00:00,2016-09-23 08:20:00)",118,0,0,1,0,0,0,0,0
8626,"[2016-09-23 08:20:00,2016-09-23 08:40:00)",135,0,0,1,0,0,0,0,0
8627,"[2016-09-23 08:40:00,2016-09-23 09:00:00)",154,0,0,1,0,0,0,0,0
8628,"[2016-09-23 09:00:00,2016-09-23 09:20:00)",134,0,0,0,1,0,0,0,0
8629,"[2016-09-23 09:20:00,2016-09-23 09:40:00)",137,0,0,0,1,0,0,0,0
8630,"[2016-09-23 09:40:00,2016-09-23 10:00:00)",96,0,0,0,1,0,0,0,0
8691,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",17,1,0,0,0,0,0,0,0
8692,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",44,1,0,0,0,0,0,0,0
8693,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",48,1,0,0,0,0,0,0,0
8694,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",73,0,1,0,0,0,0,0,0
8695,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",71,0,1,0,0,0,0,0,0
8696,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",95,0,1,0,0,0,0,0,0
8697,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",122,0,0,1,0,0,0,0,0
8698,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",113,0,0,1,0,0,0,0,0
8699,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",107,0,0,1,0,0,0,0,0
8700,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",115,0,0,0,1,0,0,0,0
8701,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",128,0,0,0,1,0,0,0,0
8702,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",124,0,0,0,1,0,0,0,0
8763,"[2016-09-25 06:00:00,2016-09-25 06:20:00)",21,1,0,0,0,0,0,0,0
8764,"[2016-09-25 06:20:00,2016-09-25 06:40:00)",28,1,0,0,0,0,0,0,0
8765,"[2016-09-25 06:40:00,2016-09-25 07:00:00)",49,1,0,0,0,0,0,0,0
8766,"[2016-09-25 07:00:00,2016-09-25 07:20:00)",50,0,1,0,0,0,0,0,0
8767,"[2016-09-25 07:20:00,2016-09-25 07:40:00)",72,0,1,0,0,0,0,0,0
8768,"[2016-09-25 07:40:00,2016-09-25 08:00:00)",112,0,1,0,0,0,0,0,0
8769,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",112,0,0,1,0,0,0,0,0
8770,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",111,0,0,1,0,0,0,0,0
8771,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",120,0,0,1,0,0,0,0,0
8772,"[2016-09-25 09:00:00,2016-09-25 09:20:00)",108,0,0,0,1,0,0,0,0
8773,"[2016-09-25 09:20:00,2016-09-25 09:40:00)",140,0,0,0,1,0,0,0,0
8774,"[2016-09-25 09:40:00,2016-09-25 10:00:00)",102,0,0,0,1,0,0,0,0
8835,"[2016-09-26 06:00:00,2016-09-26 06:20:00)",22,1,0,0,0,0,0,0,0
8836,"[2016-09-26 06:20:00,2016-09-26 06:40:00)",49,1,0,0,0,0,0,0,0
